Dst_Port,Protocol,Flow_Packets,Flow_Bytes,Flow_Duration,Packet_Rate,Byte_Rate,TCP_Flags_Sum
56700,6,16,5970,18.64696502685547,0.8580484801122706,320.15933914189094,27
56419,6,9,5250,4.232671022415161,2.1263169172227805,1240.351535046622,27
1089,17,1,132,0.001,1000.0,132000.0,0
28211,17,1,138,0.001,1000.0,138000.0,0
5406,17,1,164,0.001,1000.0,164000.0,0
56931,17,16,6960,0.6059901714324951,26.40306848901152,11485.33479272001,0
63177,6,15,4764,2.256755828857422,6.646709319720417,2110.9948799432045,27
56389,6,12,6939,6.960110902786255,1.7241104585267728,996.9668726431064,27
59143,17,1,373,0.001,1000.0,373000.0,0
52455,17,1,147,0.001,1000.0,147000.0,0
60214,17,1,219,0.001,1000.0,219000.0,0
56761,6,14,6240,4.96540904045105,2.819505882787909,1256.6940506140393,27
56663,6,16,13396,4.344403982162476,3.682898751058557,3083.506979323776,27
56260,6,17,11644,9.902307033538818,1.7167716515375162,1175.887594735461,27
60907,17,1,98,0.001,1000.0,98000.0,0
56264,6,16,5340,14.53282904624939,1.1009556328696548,367.44394247024735,27
65171,6,14,5272,2.129194974899292,6.575255044767415,2476.053185429558,27
443,17,77,11331,15.173855066299438,5.0745179562848275,746.7449735410828,0
16393,17,1,163,0.001,1000.0,163000.0,0
52954,6,5,270,90.0536949634552,0.0555224302792801,2.998211235081126,21
49539,6,2,156,1.9073486328125e-06,1048576.0,81788928.0,24
52898,17,1,153,0.001,1000.0,153000.0,0
16459,17,1,93,0.001,1000.0,93000.0,0
61963,17,6,4169,0.0189719200134277,316.25686782114764,219745.8136577274,0
65173,6,15,2960,2.405730962753296,6.23511117088209,1230.3952710540657,27
59274,17,1,357,0.001,1000.0,357000.0,0
26220,17,1,167,0.001,1000.0,167000.0,0
80,6,5,450,1.8637208938598633,2.682805143448673,241.4524629103806,30
61917,6,30,2470,286.9451251029968,0.1045496067906075,8.607917625760019,24
49982,17,1,437,0.001,1000.0,437000.0,0
45327,17,1,130,0.001,1000.0,130000.0,0
65163,6,16,5425,3.241044044494629,4.936680828876195,1673.843343540835,27
10046,17,1,132,0.001,1000.0,132000.0,0
49654,17,117,31014,189.0670170783997,0.6188281901728215,164.0370725642725,0
64146,17,17,6493,0.1727399826049804,98.41381099866948,37588.286753785935,0
443,6,38,13723,61.025245904922485,0.6226931073609128,224.87414506088965,31
56180,6,16,5971,24.080350875854492,0.6644421454856496,247.96150316842585,27
443,6,11,3376,2.5582900047302246,4.299747088743352,1319.6314701452325,27
36547,17,1,160,0.001,1000.0,160000.0,0
62250,6,16,1768,256.32031512260437,0.0624218957921723,6.89761948503505,24
62057,6,1,74,0.001,1000.0,74000.0,18
1538,17,1,188,0.001,1000.0,188000.0,0
62690,17,1,258,0.001,1000.0,258000.0,0
56684,6,8,5739,0.4797849655151367,16.674136488229763,11961.608663243827,26
56732,6,14,8635,2.893556833267212,4.838335932801476,2984.216484267196,27
443,6,132,35455,165.0764389038086,0.7996295587459182,214.77928791921616,27
56503,6,9,6150,4.692215919494629,1.918070300773656,1310.6813721953315,27
31867,17,1,167,0.001,1000.0,167000.0,0
56074,6,22,19238,3.445964097976685,6.384280095349053,5582.762748832958,27
65312,6,7,2894,1.533174991607666,4.565688873296777,1887.5862284744103,27
55520,17,1,372,0.001,1000.0,372000.0,0
56364,6,1639,2211576,21.345672845840458,76.7837121760903,103607.69679045097,27
49533,17,10,9047,0.0458509922027587,218.09778850103737,197313.0692568885,0
65323,6,11,4164,4.992218017578125,2.203429409786961,834.0981874866277,91
65178,6,16,5163,0.3435020446777344,46.57905316112696,15030.478216931158,27
62136,6,14,7393,4.626778841018677,3.0258632368340352,1597.871922136716,27
65133,6,283,247788,9.92665195465088,28.50910874007299,24961.890588286948,27
56150,6,224,302360,9.176321029663086,24.410654256308675,32950.0242006138,27
62424,17,278,189074,9.336420059204102,29.775866792319384,20251.231071550344,0
56438,6,18,13371,1.2290549278259275,14.645399153836156,10879.090671441292,27
62152,6,30,6001,7.8077919483184814,3.8423154969518527,768.5911765736023,27
48448,17,1,151,0.001,1000.0,151000.0,0
54117,17,27,11574,25.401283025741577,1.0629384339617132,455.6462753582544,0
24501,17,1,107,0.001,1000.0,107000.0,0
47645,17,1,125,0.001,1000.0,125000.0,0
61406,17,17,9867,14.290966987609863,1.1895626107553705,690.4361341366612,0
65295,6,9,1101,3.6292591094970703,2.4798449844621833,303.3677030992071,27
65510,17,1,241,0.001,1000.0,241000.0,0
55960,17,56,8028,0.8217258453369141,68.14924992050062,9769.68175646034,0
62622,17,1,455,0.001,1000.0,455000.0,0
56316,6,15,7417,14.821892976760864,1.0120164828823408,500.4084169025549,27
62336,6,319,454646,10.916614055633543,29.22151487396216,41647.16254353417,26
61546,17,1,174,0.001,1000.0,174000.0,0
56449,6,29,32222,3.9439890384674072,7.352961612507193,8169.901002696785,27
53260,17,1,141,0.001,1000.0,141000.0,0
64145,17,1,367,0.001,1000.0,367000.0,0
443,6,16,3610,0.1197319030761718,133.63188581259757,30150.694236467327,26
20622,17,1,117,0.001,1000.0,117000.0,0
56062,6,910,983096,10.26209592819214,88.67584228091636,95798.7536736261,27
56472,6,514,739346,0.2153949737548828,2386.3138077907356,3432512.7792506795,26
56632,6,7,4734,1.7597758769989014,3.977779268083677,2690.115293586875,26
60846,17,23,7046,35.925782918930054,0.6402087339864433,196.1265538986295,0
54317,17,502,635869,0.1146321296691894,4379.225976597435,5547039.92532477,0
62271,6,28,13220,53.57479977607727,0.5226337777654715,246.75780507355475,26
56505,6,26,10264,4.635678052902222,5.608672496944085,2214.1313272551574,27
16556,17,1,276,0.001,1000.0,276000.0,0
65227,6,13,8021,1.2686161994934082,10.247386092965897,6322.637219359958,27
65127,6,14,11595,2.6954050064086914,5.1940246332974445,4301.765401648848,27
58848,17,191,226923,0.6104128360748291,312.9029874735232,371753.3226515932,0
33452,17,1,112,0.001,1000.0,112000.0,0
56699,6,15,6674,3.5256497859954834,4.25453488306828,1892.984387306513,27
56039,17,1,171,0.001,1000.0,171000.0,0
36928,17,1,124,0.001,1000.0,124000.0,0
49332,17,14,6926,0.1146531105041503,122.10745908627752,60408.30440225415,0
443,6,13,3618,6.182398080825806,2.1027439239667243,585.2098089932007,27
55902,17,18,13557,0.1318750381469726,136.4928515124999,102801.86599749784,0
51100,17,36,17450,5.870683908462524,6.1321645929712565,2972.3964485374563,0
17290,17,1,168,0.001,1000.0,168000.0,0
62876,17,360,467465,33.75288510322571,10.66575490951425,13849.630885489109,0
59534,17,1,254,0.001,1000.0,254000.0,0
56022,6,31,3226,226.35069680213928,0.1369556199206143,14.252220318190382,25
51400,17,10,9021,0.0474288463592529,210.8421512986915,190200.7046865496,0
34468,17,1,117,0.001,1000.0,117000.0,0
62143,6,10,6092,2.87386703491211,3.4796321049369032,2119.7918783275613,27
18230,17,1,205,0.001,1000.0,205000.0,0
56635,6,9,5937,2.7191898822784424,3.3098093144046232,2183.3708777355832,27
65215,6,9,5062,1.5207538604736328,5.918117477076129,3328.612296551041,27
62290,6,7,5852,0.0231649875640869,302.18017517316616,252622.62644476697,26
51848,17,1,103,0.001,1000.0,103000.0,0
55990,17,1,347,0.001,1000.0,347000.0,0
443,6,22,5391,12.924139022827148,1.70224105150391,417.1264322117081,27
54681,17,1,221,0.001,1000.0,221000.0,0
443,17,72,28986,60.955974102020264,1.1811803692858007,475.5235303349753,0
62960,17,1,129,0.001,1000.0,129000.0,0
64579,17,14,6474,0.1806070804595947,77.5163408011131,35845.770739029016,0
56311,6,19,12984,2.6843080520629883,7.07817420038576,4837.00072725309,27
1900,17,12,2454,241.02553391456604,0.0497872561678611,10.1814938863276,0
26687,17,1,90,0.001,1000.0,90000.0,0
58339,17,1,180,0.001,1000.0,180000.0,0
65282,6,10,2008,1.1362149715423584,8.801151411009371,1767.2712033306816,27
30253,17,1,167,0.001,1000.0,167000.0,0
62195,6,1120,1392416,7.048768043518066,158.89301408207552,197540.33490723863,27
443,6,180,28062,45.163373947143555,3.9855304036997095,621.3441899367847,31
49893,17,22,6840,8.315106868743896,2.645786800732169,822.5991689549109,0
53,17,379,30847,292.9792239665985,1.2936070854061938,105.28732919135848,0
38718,17,1,184,0.001,1000.0,184000.0,0
62119,6,20,6855,1.3180499076843262,15.173932248997977,5200.865278344056,27
62572,17,1096,1339735,35.26729702949524,31.07694925084216,37988.02609906663,0
14557,17,1,131,0.001,1000.0,131000.0,0
56621,6,17,7845,5.848602056503296,2.9066774993003697,1341.3461754124353,31
54461,17,1,91,0.001,1000.0,91000.0,0
58979,17,1,369,0.001,1000.0,369000.0,0
49155,17,1,124,0.001,1000.0,124000.0,0
56734,6,7,3885,0.3693850040435791,18.950417378541328,10517.481645090436,27
56182,6,16,6528,15.01726007461548,1.0654406942745636,434.699803264022,27
52474,17,1,91,0.001,1000.0,91000.0,0
32311,17,1,156,0.001,1000.0,156000.0,0
52093,17,1,213,0.001,1000.0,213000.0,0
42299,17,1,90,0.001,1000.0,90000.0,0
5419,17,1,152,0.001,1000.0,152000.0,0
19421,17,1,143,0.001,1000.0,143000.0,0
17342,17,1,91,0.001,1000.0,91000.0,0
56739,6,14,6323,2.0864951610565186,6.709816663514788,3030.440768814572,27
1947,17,148,12136,276.44850611686707,0.5353619090907072,43.89967654543799,0
443,6,56,10587,4.8383870124816895,11.574105141968928,2188.1259131790184,31
5222,6,57,5777,294.2834129333496,0.1936908350757423,19.630736039167783,24
62623,17,1,231,0.001,1000.0,231000.0,0
50338,17,1,90,0.001,1000.0,90000.0,0
63133,17,39,17153,74.51528000831604,0.5233825867076863,230.19439768710112,0
49333,17,1315,1732004,7.494277000427246,175.46722651498368,231110.21915806676,0
52472,17,20,9742,1.7485640048980713,11.43795705732022,5571.428882620678,0
58861,17,1,151,0.001,1000.0,151000.0,0
64248,17,1,211,0.001,1000.0,211000.0,0
10796,17,1,137,0.001,1000.0,137000.0,0
53909,17,1,160,0.001,1000.0,160000.0,0
56174,6,96,89222,22.557568073272705,4.255777914009508,3955.3022608724623,27
63293,17,1,174,0.001,1000.0,174000.0,0
65254,6,16,3656,4.673480987548828,3.4235722885419855,782.2862679318437,27
62344,6,14,9430,0.4714059829711914,29.698392692770657,20003.988792344808,26
56071,6,29,19902,1.8464128971099856,15.70612946074572,10778.737535440046,27
443,17,22,11473,177.68132281303406,0.1238171781462342,64.57065840326118,0
54342,17,1,151,0.001,1000.0,151000.0,0
59082,17,1,260,0.001,1000.0,260000.0,0
65190,6,9,2167,3.7756519317626953,2.383694303038753,573.9406171872198,27
48196,17,1,91,0.001,1000.0,91000.0,0
56088,6,15,5495,16.19697403907776,0.926098909821682,339.2609006313429,27
56758,6,16,13396,0.5003621578216553,31.9768386755237,26772.608181082214,27
62062,6,9,2155,2.2059030532836914,4.079961713005775,976.9241657252718,27
31075,17,1,206,0.001,1000.0,206000.0,0
56749,6,16,5971,19.108163833618164,0.8373384349913422,312.48423720833154,27
3283,17,1,218,0.001,1000.0,218000.0,0
53468,17,13,5971,0.0946681499481201,137.32179204013428,63072.95540551091,0
45554,17,1,125,0.001,1000.0,125000.0,0
50791,17,1,119,0.001,1000.0,119000.0,0
56775,6,19,6958,3.3290939331054688,5.707258606030466,2090.058177934736,27
56740,6,31,7980,2.0688881874084473,14.983893372619402,3857.144164951704,27
61023,17,1,152,0.001,1000.0,152000.0,0
56647,6,10,4012,0.9892020225524902,10.109158465119664,4055.7943762060095,31
56493,6,13,6267,5.742991924285889,2.2636284660310544,1091.243045893586,27
58654,17,1,414,0.001,1000.0,414000.0,0
443,6,2,108,0.2415378093719482,8.280277134252573,447.134965249639,17
62305,6,7,5852,0.0243899822235107,287.0030792089854,239934.57421871184,26
443,6,25,3423,206.830060005188,0.1208721788282269,16.54981872516084,31
443,6,14,4517,3.8198049068450928,3.6651086485888302,1182.5211261196962,27
443,6,2,132,0.0049560070037841,403.55068071390775,26634.34492711791,17
61528,17,1,79,0.001,1000.0,79000.0,0
38478,17,1,179,0.001,1000.0,179000.0,0
49497,17,1,527,0.001,1000.0,527000.0,0
61331,17,1,146,0.001,1000.0,146000.0,0
60099,17,22,6321,0.5070078372955322,43.39183417233117,12467.262900150245,0
2144,17,1,91,0.001,1000.0,91000.0,0
28146,17,1,110,0.001,1000.0,110000.0,0
56760,17,67,69018,5.042252063751221,13.28771333778876,13687.931330559772,0
50694,17,7,4229,0.0365979671478271,191.26745405627253,115552.86617199663,0
12747,17,1,152,0.001,1000.0,152000.0,0
56516,6,8,3899,1.1617529392242432,6.8861456940595085,3356.135257642253,27
56471,6,16,14724,0.3367819786071777,47.50848031171641,43719.679006857026,26
62189,6,20,13851,5.088660955429077,3.9303070444616792,2721.934143641936,27
65157,6,38,12479,4.770066976547241,7.966345165976237,2616.1058243741436,27
27979,17,1,110,0.001,1000.0,110000.0,0
65193,6,14,5293,2.538947105407715,5.514096756951469,2084.722438181723,27
50326,17,1,206,0.001,1000.0,206000.0,0
54950,17,1,213,0.001,1000.0,213000.0,0
65469,17,21,12694,1.2757799625396729,16.46051875450032,9949.99166998224,0
40718,17,1,106,0.001,1000.0,106000.0,0
57771,17,34,9185,101.11084604263306,0.3362646178003892,90.84089748519338,0
63741,17,19,9649,30.072495937347412,0.6318065530571295,320.85797002359175,0
50177,17,1,171,0.001,1000.0,171000.0,0
56619,6,14,5117,5.850980997085571,2.3927611467160004,874.5541991246982,31
443,6,8,2382,45.01550793647766,0.1777165329621287,52.91509768947383,26
443,6,11,2624,64.57487511634827,0.1703448900238779,40.63499922024144,27
65219,6,17,8259,1.3693161010742188,12.414956624451886,6031.478044785184,27
56348,6,10,6338,1.0647330284118652,9.392025731479189,5952.66590861151,27
54427,17,1,166,0.001,1000.0,166000.0,0
33449,17,1,143,0.001,1000.0,143000.0,0
7577,17,1,167,0.001,1000.0,167000.0,0
47644,17,1,221,0.001,1000.0,221000.0,0
62197,6,17,8072,1.71972393989563,9.885307522689793,4693.776607244236,27
51301,17,1,343,0.001,1000.0,343000.0,0
29941,17,1,128,0.001,1000.0,128000.0,0
65135,17,15,5337,25.212732076644897,0.5949375083351172,211.67876546563468,0
59200,17,1,420,0.001,1000.0,420000.0,0
60806,17,3,917,248.0955710411072,0.0120921142905164,3.6961562681345144,0
27919,17,1,207,0.001,1000.0,207000.0,0
27321,17,1,125,0.001,1000.0,125000.0,0
62350,6,14,7874,1.1748549938201904,11.916364209745764,6702.103699109868,26
46970,17,1,158,0.001,1000.0,158000.0,0
53127,17,1,541,0.001,1000.0,541000.0,0
56266,6,21,12243,3.171809196472168,6.620827010451059,3859.9421470929674,27
60285,17,111,18574,13.993133068084717,7.932462262734196,1327.365351964189,0
50963,17,1,355,0.001,1000.0,355000.0,0
59931,17,1,187,0.001,1000.0,187000.0,0
39118,17,1,132,0.001,1000.0,132000.0,0
63568,17,1,168,0.001,1000.0,168000.0,0
54291,17,1,103,0.001,1000.0,103000.0,0
57507,17,1,277,0.001,1000.0,277000.0,0
443,17,441,141132,596.7072088718414,0.7390559280049126,236.51800732695992,0
56634,6,17,6024,16.614628791809082,1.0231946926422395,362.5720487339325,27
4323,17,1,102,0.001,1000.0,102000.0,0
65325,6,15,3430,3.849648952484131,3.896459179822276,890.9903324526938,91
60679,17,1,493,0.001,1000.0,493000.0,0
65302,6,28,9316,2.3939638137817383,11.696083223483848,3891.453975356269,27
65159,6,29,8748,4.5962629318237305,6.3094736811527925,1903.2853711284356,27
80,6,6,496,60.4158890247345,0.0993116230987443,8.209760842829535,27
55727,17,1,197,0.001,1000.0,197000.0,0
6816,17,1,181,0.001,1000.0,181000.0,0
54589,17,1,91,0.001,1000.0,91000.0,0
5355,17,1,65,0.001,1000.0,65000.0,0
443,17,9,3700,0.2465240955352783,36.507587546192106,15008.6748801012,0
62317,6,13,12836,45.056658029556274,0.2885256157141583,284.8857541005336,26
56222,6,18,9228,3.390730142593384,5.308591142034319,2721.5377254829273,27
9305,17,1,253,0.001,1000.0,253000.0,0
43046,17,1,105,0.001,1000.0,105000.0,0
443,6,10,2385,4.600502967834473,2.173675372001152,518.4215762222747,27
62591,17,125,98058,15.197707891464232,8.224924501293122,6452.157173982408,0
443,6,9,2393,2.10205602645874,4.281522417440977,1138.409238326251,27
443,6,18,9055,4.624421834945679,3.892378472910536,1958.0826151224944,27
443,6,15,3675,45.492295026779175,0.3297261655225397,80.78291055302223,26
56568,6,121,152422,22.870288133621216,5.290707283312273,6664.629632537381,27
65141,6,23,12683,3.2223620414733887,7.137621317523809,3935.9326595719335,27
56104,6,16,6407,4.680442094802856,3.4184804930641772,1368.8877824413864,27
57563,17,11,4685,0.1029391288757324,106.85926838645725,45512.33385368656,0
64185,17,19,12630,0.5336270332336426,35.60539256203886,23668.216213607935,0
62298,6,27,12502,45.81873393058777,0.5892786134357868,272.8578231546003,26
53237,17,1,159,0.001,1000.0,159000.0,0
27842,17,1,132,0.001,1000.0,132000.0,0
62032,6,15,7677,1.4723000526428225,10.188140639589433,5214.290379341872,27
59437,17,1,138,0.001,1000.0,138000.0,0
50945,17,1,347,0.001,1000.0,347000.0,0
443,17,5,2945,0.0543808937072753,91.9440571704152,54155.049673374546,0
54498,17,6,3726,1.053850173950195,5.693408938302798,3535.606950686037,0
31940,17,1,170,0.001,1000.0,170000.0,0
51099,17,1,148,0.001,1000.0,148000.0,0
61976,17,14,6211,0.0820069313049316,170.7172769084957,75737.50049133334,0
443,6,17,3775,1.8028559684753416,9.429483162970994,2093.8999376597353,27
65288,6,25,12886,0.6957240104675293,35.93378929555687,18521.712354501833,27
62271,17,6762,9326759,68.83582782745361,98.23372818221748,135492.7992349971,0
59421,17,1,152,0.001,1000.0,152000.0,0
57555,17,13,6948,0.6457748413085938,20.13085547534941,10759.16798790213,0
53,17,379,31281,283.44808292388916,1.3371055330149058,110.35883424337536,0
443,17,19,4757,0.5575358867645264,34.078523824287196,8532.186201691273,0
443,17,103,115613,101.1559910774231,1.0182293594569751,1142.9179702417402,0
443,6,20,5044,67.8783369064331,0.2946448147008816,74.30942226756235,27
443,17,76,60681,31.58712911605835,2.406043288098725,1921.0672732252465,0
62194,6,27,23107,0.8844280242919922,30.52820496231359,26126.490076451115,27
5353,17,13,2258,169.49672484397888,0.0766976471785307,13.321791333009418,0
52721,17,15558,20055372,108.98460292816162,142.75411004851046,184020.23277746595,0
56477,6,12,5887,4.830466985702515,2.4842318631963054,1218.7227482197209,27
3662,17,1,103,0.001,1000.0,103000.0,0
443,6,40,6644,3.101585149765014,12.8966312606412,2142.130452392503,27
56353,6,10,7599,3.954602003097534,2.5286994727073084,1921.5587293102835,27
443,6,11,4520,1.4698948860168457,7.483528315285216,3075.049816826289,27
443,6,34,9446,41.08746385574341,0.8275030096618463,229.89980674311175,27
47492,17,1,126,0.001,1000.0,126000.0,0
56266,17,12,6054,0.3568611145019531,33.62652727447648,16964.583009973383,0
57073,17,17,8195,0.2152059078216552,78.99411392594382,38079.8096248888,0
5353,17,7,700,262.96384382247925,0.0266196291408241,2.6619629140824155,0
49991,17,16,6921,0.1554250717163086,102.94349440098176,44529.495296824665,0
54194,17,1,90,0.001,1000.0,90000.0,0
443,6,20,4462,0.6016359329223633,33.24269530054956,7416.445321552608,26
56416,6,16,5971,17.89604902267456,0.8940520882418104,333.6490636807406,27
56641,6,14,7088,1.4649980068206787,9.556326994862358,4838.231838541742,27
56288,6,28,22067,0.8790040016174316,31.85423496193186,25104.550103748228,27
28985,17,1,129,0.001,1000.0,129000.0,0
56036,6,12,3232,7.552387952804565,1.5889014275999715,427.9441178335923,27
56638,6,41,37736,2.043429136276245,20.06431212717001,18466.99713246067,31
64684,17,1,355,0.001,1000.0,355000.0,0
6262,17,1,247,0.001,1000.0,247000.0,0
56512,6,16,5971,18.06423497200012,0.8857280712302668,330.5426445822452,27
26153,17,1,148,0.001,1000.0,148000.0,0
61741,17,1,177,0.001,1000.0,177000.0,0
9921,17,1,95,0.001,1000.0,95000.0,0
49387,17,1,111,0.001,1000.0,111000.0,0
32499,17,1,147,0.001,1000.0,147000.0,0
62362,6,15,6326,0.2487068176269531,60.311977544979065,25435.57132996917,26
62359,6,35,35621,0.9504680633544922,36.82396216078456,37477.324460837335,26
23505,17,1,209,0.001,1000.0,209000.0,0
33310,17,1,141,0.001,1000.0,141000.0,0
56194,6,12,6665,4.120429039001465,2.9123180829994473,1617.5500019326096,27
56774,6,22,22133,3.550718069076538,6.195929829405381,6233.387041555878,27
51341,17,5,1217,0.1909279823303222,26.187884766673744,6374.131152208389,0
443,17,33,11225,130.0301971435547,0.2537872027031356,86.32610152553629,0
42601,17,1,171,0.001,1000.0,171000.0,0
56224,6,17,11598,2.626662015914917,6.472092677701654,4415.490051528458,27
61987,17,34,27323,0.2034339904785156,167.13037934332164,134308.92219992875,0
61458,17,9,5788,0.013920783996582,646.515311365349,415781.1802425156,0
56468,6,80,91294,20.090596914291385,3.9819623250264033,4544.115856262006,27
62077,6,13,7684,4.272616863250732,3.0426318146647997,1798.4294510680247,27
52289,17,12,9545,0.047818899154663,250.9468058055413,199607.27178449096,0
53257,17,1,168,0.001,1000.0,168000.0,0
42432,17,1,145,0.001,1000.0,145000.0,0
5618,17,1,136,0.001,1000.0,136000.0,0
60609,17,60,9798,118.32531499862672,0.5070766133240073,82.8056109558104,0
56087,6,16,6528,16.111216068267822,0.9930969786640208,405.1835672949205,27
64609,17,12,5356,0.0964510440826416,124.4154494555612,55530.762273665474,0
62100,6,15,3188,4.992755889892578,3.0043527724570436,638.525109239537,27
65268,6,15,6378,2.077826023101806,7.219083712123211,3069.5543943947896,27
51511,17,2,687,107.94655799865724,0.0185276866356857,6.3642603593580604,0
61776,17,1,167,0.001,1000.0,167000.0,0
60382,17,17,9934,0.1382701396942138,122.94773143063072,71844.86847246386,0
56279,6,77,93042,2.376551866531372,32.39988198211854,39149.99765428927,27
54561,17,1,364,0.001,1000.0,364000.0,0
443,6,16,3552,0.302746057510376,52.84957343978504,11732.60530363228,31
56418,6,8,5930,4.242722034454346,1.8855819294861904,1397.6876052316386,25
56066,6,27,15559,7.058396100997925,3.8252316267972986,2204.3251437533027,27
39553,17,1,261,0.001,1000.0,261000.0,0
26004,17,1,109,0.001,1000.0,109000.0,0
62041,6,16,8069,0.5028231143951416,31.82033510779789,16047.392749051323,27
55464,17,7,4020,0.0071148872375488,983.852556799142,565012.4683332216,0
16352,17,1,112,0.001,1000.0,112000.0,0
56410,6,7,4392,2.1318321228027344,3.283560616769885,2060.199746979048,26
63033,17,1,233,0.001,1000.0,233000.0,0
26392,17,1,143,0.001,1000.0,143000.0,0
62355,6,1965,2890419,5.74260401725769,342.17926120184785,503328.97607317247,27
54325,17,1,357,0.001,1000.0,357000.0,0
50240,17,1,163,0.001,1000.0,163000.0,0
44572,17,1,144,0.001,1000.0,144000.0,0
41664,17,1,118,0.001,1000.0,118000.0,0
51735,6,13,798,257.2758228778839,0.0505294273460373,3.1017294632413677,16
62335,6,40,13680,11.346916913986206,3.5251866478986917,1205.6138335813523,26
65266,6,13,3783,2.7043309211730957,4.807104004254334,1398.8672652380112,27
55256,17,1,92,0.001,1000.0,92000.0,0
443,6,18,3866,4.680591106414795,3.845668119851535,825.9640528525574,31
37576,17,1,229,0.001,1000.0,229000.0,0
64720,17,1,221,0.001,1000.0,221000.0,0
4940,17,1,143,0.001,1000.0,143000.0,0
62158,6,7,1218,5.286268949508667,1.324185369087325,230.40825422119457,27
62445,17,1,92,0.001,1000.0,92000.0,0
443,6,20,2089,84.1901421546936,0.2375575036237778,24.8128812535036,27
35151,17,1,140,0.001,1000.0,140000.0,0
443,17,53,21041,97.07690501213074,0.5459588971586714,216.74568217199257,0
5228,6,7,378,270.4861671924591,0.0258793271118344,1.3974836640390618,16
65503,17,1,231,0.001,1000.0,231000.0,0
63107,17,1,421,0.001,1000.0,421000.0,0
443,6,45,14669,8.115493059158325,5.544949600963252,1807.5303488117768,27
443,6,67,20506,45.713006019592285,1.4656660288602383,448.5813072807172,27
2980,17,1,99,0.001,1000.0,99000.0,0
9685,17,1,194,0.001,1000.0,194000.0,0
443,6,22,5422,3.5276520252227783,6.236442779134559,1536.99967038489,31
62876,17,1,487,0.001,1000.0,487000.0,0
15802,17,1,119,0.001,1000.0,119000.0,0
56716,6,15,5914,14.7933349609375,1.013970145312616,399.77462929192075,27
39093,17,1,144,0.001,1000.0,144000.0,0
6436,17,1,128,0.001,1000.0,128000.0,0
7327,17,1,109,0.001,1000.0,109000.0,0
56379,6,19,18438,9.48050594329834,2.004112450710595,1944.832914010629,27
19013,17,1,91,0.001,1000.0,91000.0,0
62055,6,34,4616,4.996151924133301,6.805237413971973,923.911055967489,27
64226,17,13,9779,0.1317551136016845,98.66789716641244,74221.02818387286,0
62072,6,22,9154,4.552042007446289,4.832995821218723,2010.965624883463,27
58305,17,18,6688,0.2430078983306884,74.07166649170124,27521.739194249883,0
53166,17,107,87075,14.653701066970823,7.301909566121561,5942.184817476962,0
37220,17,1,164,0.001,1000.0,164000.0,0
49879,17,1,347,0.001,1000.0,347000.0,0
443,6,38,6937,31.65126395225525,1.2005839658511452,219.16976239761564,31
31551,17,1,231,0.001,1000.0,231000.0,0
64081,17,1,92,0.001,1000.0,92000.0,0
62253,17,1,203,0.001,1000.0,203000.0,0
58629,17,1,260,0.001,1000.0,260000.0,0
443,6,16,4938,5.524932861328125,2.895962792958501,893.7665169768175,29
5353,17,9,1704,121.57460808753969,0.0740286161853761,14.016084664431215,0
51008,17,1,127,0.001,1000.0,127000.0,0
56591,6,28,29035,7.061482906341553,3.965172807379403,4111.742587937892,27
64990,17,1,477,0.001,1000.0,477000.0,0
63731,17,1,276,0.001,1000.0,276000.0,0
10033,17,1,94,0.001,1000.0,94000.0,0
50313,17,1,373,0.001,1000.0,373000.0,0
60465,17,14,5243,0.2029821872711181,68.97156931953126,25829.852710164458,0
14824,17,1,218,0.001,1000.0,218000.0,0
26637,17,1,141,0.001,1000.0,141000.0,0
34271,17,1,260,0.001,1000.0,260000.0,0
443,6,17,3724,3.365194082260132,5.051714577063104,1106.6226520578234,27
56697,6,13,5475,4.42349100112915,2.938855306065185,1237.710215438991,27
62333,6,15,4016,31.41182518005371,0.4775271705486536,127.8499411282262,26
51321,17,1,164,0.001,1000.0,164000.0,0
61537,17,1,171,0.001,1000.0,171000.0,0
59549,17,1,173,0.001,1000.0,173000.0,0
56234,17,14,5944,0.2485840320587158,56.31898350048962,23911.43128049359,0
49214,17,1,364,0.001,1000.0,364000.0,0
57017,17,15,7202,0.1070270538330078,140.15148004918646,67291.39728761606,0
56782,6,5,1663,0.1541428565979004,32.43744219067565,10788.69327261872,26
50125,17,623,704121,40.06906604766846,15.548153761778313,17572.68310577385,0
65067,17,1,351,0.001,1000.0,351000.0,0
43490,17,1,91,0.001,1000.0,91000.0,0
19331,17,1,114,0.001,1000.0,114000.0,0
65299,17,1,356,0.001,1000.0,356000.0,0
61202,17,1,346,0.001,1000.0,346000.0,0
54035,17,1,90,0.001,1000.0,90000.0,0
65476,17,1,147,0.001,1000.0,147000.0,0
56581,6,16,5971,16.177065134048462,0.9890545576356872,369.102797727668,27
443,6,18,5816,11.715224981307983,1.5364621702715549,496.4479990166313,219
56110,6,8,2660,1.4199249744415283,5.6341004940394726,1873.3384142681248,27
65117,17,1,347,0.001,1000.0,347000.0,0
50293,17,23,13438,0.3241360187530517,70.95786543094096,41457.90415917324,0
55493,17,1,153,0.001,1000.0,153000.0,0
56474,6,48,45051,22.536720991134644,2.1298573123784044,1999.004203749156,27
60954,17,1,173,0.001,1000.0,173000.0,0
60607,17,1,493,0.001,1000.0,493000.0,0
49171,17,1,86,0.001,1000.0,86000.0,0
56335,6,20,9927,4.96321702003479,4.029644466334419,2000.1140308650893,27
