Dst_Port,Protocol,Flow_Packets,Flow_Bytes,Flow_Duration,Packet_Rate,Byte_Rate,TCP_Flags_Sum
57686,17,1,164,0.001,1000.0,164000.0,0
67,17,48,16418,29821.94891810417,0.0016095527536384578,0.5505341064424208,0
68,17,46,27140,29697.942792892456,0.001548928837286638,0.9138680139991163,0
5353,17,135,41050,30061.98992395401,0.004490720685540155,1.365511734380914,0
49526,6,11,7423,0.9031240940093994,12.179943014437521,8219.246999651794,90
49527,6,9,6825,0.5070981979370117,17.748041773001763,13458.93167785967,90
29467,17,1,215,0.001,1000.0,215000.0,0
25782,17,1,260,0.001,1000.0,260000.0,0
443,6,58,36628,5758.87172293663,0.010071417248103587,6.360273637302383,223
60283,17,1,135,0.001,1000.0,135000.0,0
49528,6,15,7940,1.2793169021606445,11.725007286831298,6206.4371904960335,90
49575,17,1,149,0.001,1000.0,149000.0,0
54432,17,1,149,0.001,1000.0,149000.0,0
59612,17,1,149,0.001,1000.0,149000.0,0
52561,17,1,154,0.001,1000.0,154000.0,0
53360,17,1,151,0.001,1000.0,151000.0,0
53089,17,1,203,0.001,1000.0,203000.0,0
55723,17,1,101,0.001,1000.0,101000.0,0
51352,17,1,180,0.001,1000.0,180000.0,0
59571,17,1,186,0.001,1000.0,186000.0,0
49203,17,1,277,0.001,1000.0,277000.0,0
52796,17,1,161,0.001,1000.0,161000.0,0
57458,17,1,133,0.001,1000.0,133000.0,0
443,6,1142,231962,29141.98818898201,0.03918744296354382,7.959717727416419,223
123,17,9,810,28525.494582891464,0.0003155072377044031,0.02839565139339628,0
49540,6,14,7341,4.362437009811401,3.209215392339901,1682.775013940515,91
49541,6,14,7341,4.445706844329834,3.1491055281469924,1651.2559772947907,91
49542,6,14,7527,4.409296989440918,3.1751093277513944,1707.0748507131962,91
49543,6,13,7472,4.410614967346191,2.9474347899884643,1694.094826984139,91
123,17,7,630,28525.49747610092,0.00024539449332530315,0.022085504399277284,0
59364,17,1,224,0.001,1000.0,224000.0,0
54182,17,1,206,0.001,1000.0,206000.0,0
53923,17,1,164,0.001,1000.0,164000.0,0
50188,17,1,248,0.001,1000.0,248000.0,0
49544,6,9,5590,0.6472930908203125,13.90405695292426,8635.964262982956,91
49545,6,9,5590,0.6510179042816162,13.824504580916711,8586.553400813824,91
5353,17,1,516,0.001,1000.0,516000.0,0
64688,17,2,204,7.152557373046875e-06,279620.26666666666,28521267.2,0
55752,17,2,372,9.5367431640625e-07,2097152.0,390070272.0,0
55591,17,1,149,0.001,1000.0,149000.0,0
49572,17,1,149,0.001,1000.0,149000.0,0
53933,17,1,149,0.001,1000.0,149000.0,0
65483,17,1,102,0.001,1000.0,102000.0,0
51762,17,1,218,0.001,1000.0,218000.0,0
53612,17,1,186,0.001,1000.0,186000.0,0
64510,17,1,126,0.001,1000.0,126000.0,0
4587,17,1,268,0.001,1000.0,268000.0,0
60488,17,1,305,0.001,1000.0,305000.0,0
62849,17,1,280,0.001,1000.0,280000.0,0
61520,17,1,268,0.001,1000.0,268000.0,0
65294,17,2,479,28189.19128704071,7.094917976307646e-05,0.016992328553256813,0
55774,17,1,163,0.001,1000.0,163000.0,0
58427,17,1,141,0.001,1000.0,141000.0,0
443,6,52,14452,1901.3259499073029,0.027349334816860416,7.601011284101283,223
63475,17,1,150,0.001,1000.0,150000.0,0
53400,17,1,149,0.001,1000.0,149000.0,0
56556,17,1,141,0.001,1000.0,141000.0,0
443,6,14,1828,0.515002965927124,27.18430946275576,3549.4941212798235,223
64274,6,36,40734,0.3192310333251953,112.77099104374167,127600.3763659937,90
64273,6,17,12042,0.3534109592437744,48.102639590963584,34073.646232610794,90
64275,6,14,11923,0.48143792152404785,29.079553923964628,24765.39438824502,91
5353,17,2,155,2.09808349609375e-05,95325.09090909091,7387694.545454546,0
49395,17,1,219,0.001,1000.0,219000.0,0
63712,17,1,203,0.001,1000.0,203000.0,0
56311,17,1,224,0.001,1000.0,224000.0,0
50363,17,1,144,0.001,1000.0,144000.0,0
57340,17,1,165,0.001,1000.0,165000.0,0
55462,17,1,323,0.001,1000.0,323000.0,0
49546,6,16,4831,2.6461830139160156,6.046444979752941,1825.6484810741538,91
49547,6,11,4164,2.333591938018799,4.713763285169263,1784.3736654040738,91
60433,17,1,128,0.001,1000.0,128000.0,0
49560,6,17,10309,4.108445167541504,4.137818397652563,2509.221756552957,91
61828,17,1,224,0.001,1000.0,224000.0,0
60617,17,1,206,0.001,1000.0,206000.0,0
55970,17,1,164,0.001,1000.0,164000.0,0
49561,6,14,7874,1.195847988128662,11.707173603150077,6584.448925085979,90
55253,17,1,144,0.001,1000.0,144000.0,0
44512,17,1,103,0.001,1000.0,103000.0,0
443,17,12,4308,0.07383298873901367,162.52897525817139,58347.90211768353,0
51180,17,17,13509,0.048638105392456055,349.52019333049026,277745.19362950546,0
57280,17,1,149,0.001,1000.0,149000.0,0
49172,17,1,149,0.001,1000.0,149000.0,0
59538,17,1,149,0.001,1000.0,149000.0,0
53047,17,1,126,0.001,1000.0,126000.0,0
60953,17,1,154,0.001,1000.0,154000.0,0
62691,17,1,128,0.001,1000.0,128000.0,0
54051,17,1,101,0.001,1000.0,101000.0,0
50881,17,1,203,0.001,1000.0,203000.0,0
62114,17,1,144,0.001,1000.0,144000.0,0
57578,17,1,186,0.001,1000.0,186000.0,0
60377,17,1,277,0.001,1000.0,277000.0,0
123,17,6,540,15027.598012924194,0.0003992654045470085,0.035933886409230766,0
64666,17,1,133,0.001,1000.0,133000.0,0
49576,6,14,7340,4.19101881980896,3.340476528959649,1751.3641230402732,91
49577,6,14,7340,4.191027879714966,3.3404693077231804,1751.360337049153,91
49578,6,14,7525,4.186655044555664,3.34395832735387,1797.377600952705,91
49579,6,14,7548,4.186637878417969,3.3439720383197478,1802.8786389455327,91
123,17,5,450,8263.670564174652,0.0006050580019097583,0.054455220171878246,0
49574,6,12,7490,0.8483231067657471,14.145553627261549,8829.183055682417,90
49575,6,11,6981,20.55608606338501,0.5351213244623189,339.6074514610407,91
5353,17,36,10327,27230.140336036682,0.0013220644313888161,0.3792488717486751,0
49401,17,2,547,26604.28440117836,7.51758615206886e-05,0.02056059812590833,0
61689,17,1,206,0.001,1000.0,206000.0,0
62345,17,1,164,0.001,1000.0,164000.0,0
61716,17,1,320,0.001,1000.0,320000.0,0
63952,17,1,290,0.001,1000.0,290000.0,0
51840,17,1,145,0.001,1000.0,145000.0,0
443,17,12,4892,0.04387497901916504,273.504404292895,111498.62881673686,0
58790,17,26,20898,0.04041886329650879,643.2640079278472,517035.8168336981,0
49626,17,1,281,0.001,1000.0,281000.0,0
62745,17,1,259,0.001,1000.0,259000.0,0
58842,17,2,317,3028.1433260440826,0.0006604707190702125,0.10468460897262867,0
443,6,46,9005,980.4055380821228,0.04691935960499118,9.184974635716209,223
55935,17,1,282,0.001,1000.0,282000.0,0
51998,17,1,260,0.001,1000.0,260000.0,0
61191,17,1,147,0.001,1000.0,147000.0,0
64282,6,15,6935,0.5285398960113525,28.380071425446026,13121.053022364546,95
64283,6,10,8022,0.12648797035217285,79.05890158690666,63421.05085301652,90
53915,17,1,221,0.001,1000.0,221000.0,0
54419,17,1,174,0.001,1000.0,174000.0,0
57556,17,1,164,0.001,1000.0,164000.0,0
58663,17,1,284,0.001,1000.0,284000.0,0
62734,17,1,238,0.001,1000.0,238000.0,0
63546,17,1,150,0.001,1000.0,150000.0,0
64285,6,19,9612,0.2780170440673828,68.34113377378037,34573.41988597773,91
64284,6,15,10371,31.67223286628723,0.4736009634472724,327.4477061274442,95
443,6,59,7660,984.0742681026459,0.05995482446030779,7.783965345185724,223
64286,6,21,18691,0.10449504852294922,200.96646010349454,178869.71932354363,90
64288,6,18,15226,0.49419498443603516,36.42287066215619,30809.70159455501,90
61587,17,1,253,0.001,1000.0,253000.0,0
57714,17,1,208,0.001,1000.0,208000.0,0
50054,17,1,149,0.001,1000.0,149000.0,0
443,6,16,2648,31.446919918060303,0.5087938673068909,84.20538503929045,223
64289,6,18,9724,31.44195008277893,0.5724835753701797,309.26834927220153,219
64287,6,18,12169,31.985925912857056,0.562747504919491,380.4485770758492,95
64498,17,1,207,0.001,1000.0,207000.0,0
56239,17,1,186,0.001,1000.0,186000.0,0
54253,17,1,151,0.001,1000.0,151000.0,0
443,6,98,14751,8254.436227083206,0.011872403796452777,1.7870390653211727,223
64290,6,21,12063,30.319416999816895,0.6926254551704217,397.8638507486094,95
64291,6,15,10371,31.549782037734985,0.4754391007221322,328.7185942392822,95
64295,6,15,10349,0.29704999923706055,50.496549532152194,34839.25274054954,90
64296,6,15,11583,0.3154728412628174,47.54767459523923,36716.31432244373,90
64297,6,15,10326,0.28886890411376953,51.92666910970911,35746.31901512375,90
53107,17,1,226,0.001,1000.0,226000.0,0
5223,6,55,31230,8245.547799110413,0.0066702663473655185,3.7874985096040934,222
64298,6,28,6254,21.49607515335083,1.302563365649349,290.9368317418224,90
61109,17,1,224,0.001,1000.0,224000.0,0
64224,17,1,206,0.001,1000.0,206000.0,0
54053,17,2,204,1.9073486328125e-06,1048576.0,106954752.0,0
52444,17,2,266,0.001,2000.0,266000.0,0
63727,17,2,202,1.1920928955078125e-06,1677721.6,169449881.6,0
51657,17,2,372,0.001,2000.0,372000.0,0
56912,17,2,224,9.5367431640625e-07,2097152.0,234881024.0,0
59629,17,2,468,6.198883056640625e-06,322638.76923076925,75497472.0,0
55850,17,2,238,9.5367431640625e-07,2097152.0,249561088.0,0
57081,17,1,149,0.001,1000.0,149000.0,0
62430,17,1,149,0.001,1000.0,149000.0,0
61237,17,1,149,0.001,1000.0,149000.0,0
62158,17,1,102,0.001,1000.0,102000.0,0
53477,17,1,133,0.001,1000.0,133000.0,0
54975,17,1,101,0.001,1000.0,101000.0,0
62970,17,1,186,0.001,1000.0,186000.0,0
59003,17,1,145,0.001,1000.0,145000.0,0
51942,17,1,112,0.001,1000.0,112000.0,0
51077,17,1,234,0.001,1000.0,234000.0,0
58888,17,1,147,0.001,1000.0,147000.0,0
64363,17,1,119,0.001,1000.0,119000.0,0
52088,17,1,151,0.001,1000.0,151000.0,0
52958,17,1,289,0.001,1000.0,289000.0,0
53461,17,2,462,2077.0148091316223,0.0009629204333098514,0.22243462009457568,0
49571,17,1,150,0.001,1000.0,150000.0,0
64308,6,37,41594,0.09193301200866699,402.46696144918894,452438.1295815558,90
58662,17,1,203,0.001,1000.0,203000.0,0
56979,17,1,144,0.001,1000.0,144000.0,0
56424,17,1,277,0.001,1000.0,277000.0,0
49580,6,14,1768,5.292324781417847,2.645340295281219,334.0686887183711,91
49581,6,9,1101,5.033207893371582,1.78812403355173,218.74717343782834,91
53120,17,1,128,0.001,1000.0,128000.0,0
49757,17,1,205,0.001,1000.0,205000.0,0
49594,6,17,10307,4.193826913833618,4.053576923721951,2457.6598442824793,91
52338,17,1,137,0.001,1000.0,137000.0,0
52426,17,1,135,0.001,1000.0,135000.0,0
49836,17,1,215,0.001,1000.0,215000.0,0
5839,17,1,260,0.001,1000.0,260000.0,0
54719,17,1,273,0.001,1000.0,273000.0,0
50707,17,1,241,0.001,1000.0,241000.0,0
54713,17,1,359,0.001,1000.0,359000.0,0
65515,17,1,327,0.001,1000.0,327000.0,0
52462,17,1,151,0.001,1000.0,151000.0,0
52753,17,2,277,3049.7376458644867,0.0006557941148518284,0.09082748490697823,0
443,6,32,5892,5362.6691789627075,0.005967177711713649,1.0987065961692755,223
443,6,31,5861,5368.0567309856415,0.00577490171090424,1.0918289976648305,223
64309,6,35,38739,0.06580090522766113,531.9075760265807,588730.5025055347,90
64310,6,17,10306,0.3812851905822754,44.58604850096234,27029.63622652458,90
63523,17,1,254,0.001,1000.0,254000.0,0
51777,17,1,205,0.001,1000.0,205000.0,0
64311,6,15,10059,0.15603089332580566,96.13480817980536,64468.00236537748,90
49595,6,13,8903,0.28908491134643555,44.96948643722526,30797.1798269705,91
57011,17,1,136,0.001,1000.0,136000.0,0
54794,17,1,186,0.001,1000.0,186000.0,0
59152,17,1,164,0.001,1000.0,164000.0,0
64312,6,15,10371,31.414106130599976,0.4774924977218671,330.1383129248989,95
443,6,45,19007,6390.601830005646,0.00704159032232497,2.974211272365127,223
55048,17,1,255,0.001,1000.0,255000.0,0
64951,17,1,240,0.001,1000.0,240000.0,0
50560,17,2,367,9019.74211192131,0.00022173582960388838,0.04068852473231352,0
49596,6,14,7874,1.1570868492126465,12.099351063860476,6805.020734059814,90
49597,6,10,7298,0.8705599308013916,11.486859946327334,8383.110388829688,90
51485,17,1,226,0.001,1000.0,226000.0,0
5223,6,132,17862,26231.367505073547,0.005032143290831833,0.6809404807639258,223
64319,6,96,11320,13114.259082078934,0.007320276303766727,0.8631825808191599,90
52987,17,1,224,0.001,1000.0,224000.0,0
61757,17,1,206,0.001,1000.0,206000.0,0
61375,17,1,149,0.001,1000.0,149000.0,0
58668,17,1,149,0.001,1000.0,149000.0,0
61018,17,1,149,0.001,1000.0,149000.0,0
65095,17,2,406,3.0994415283203125e-06,645277.5384615385,130991340.3076923,0
57255,17,2,302,9.5367431640625e-07,2097152.0,316669952.0,0
58387,17,2,372,0.004560947418212891,438.5053842132776,81562.00146366963,0
63698,17,2,468,9.5367431640625e-07,2097152.0,490733568.0,0
54887,17,2,266,1.9073486328125e-06,1048576.0,139460608.0,0
63697,17,2,202,9.5367431640625e-07,2097152.0,211812352.0,0
60824,17,2,232,0.001,2000.0,232000.0,0
50327,17,2,232,9.5367431640625e-07,2097152.0,243269632.0,0
56722,17,1,149,0.001,1000.0,149000.0,0
54099,17,1,203,0.001,1000.0,203000.0,0
53992,17,1,151,0.001,1000.0,151000.0,0
50487,17,1,149,0.001,1000.0,149000.0,0
49623,17,1,149,0.001,1000.0,149000.0,0
61160,17,1,186,0.001,1000.0,186000.0,0
51655,17,1,234,0.001,1000.0,234000.0,0
60875,17,1,133,0.001,1000.0,133000.0,0
52657,17,1,150,0.001,1000.0,150000.0,0
57433,17,1,101,0.001,1000.0,101000.0,0
59204,17,1,151,0.001,1000.0,151000.0,0
63286,17,1,116,0.001,1000.0,116000.0,0
59431,17,1,151,0.001,1000.0,151000.0,0
54814,17,1,116,0.001,1000.0,116000.0,0
56067,17,1,126,0.001,1000.0,126000.0,0
55222,17,1,154,0.001,1000.0,154000.0,0
51631,17,1,161,0.001,1000.0,161000.0,0
49612,6,14,7342,4.13175106048584,3.3883938782976397,1776.970561032948,91
49613,6,14,7525,4.131753921508789,3.3883915320125433,1821.260448456742,91
49611,6,14,7341,4.176614046096802,3.3519975380735767,1757.6438519284377,91
49614,6,11,3022,4.172451019287109,2.6363401149953876,724.2745297741874,91
57470,17,1,180,0.001,1000.0,180000.0,0
49349,17,1,219,0.001,1000.0,219000.0,0
63283,17,1,277,0.001,1000.0,277000.0,0
49610,6,11,7424,0.7864291667938232,13.987273697955114,9440.138175783524,90
49615,6,9,6825,0.48070502281188965,18.7225004376996,14197.89616525553,90
65156,17,1,149,0.001,1000.0,149000.0,0
58991,17,1,149,0.001,1000.0,149000.0,0
52701,17,1,149,0.001,1000.0,149000.0,0
58011,17,1,126,0.001,1000.0,126000.0,0
64742,17,1,305,0.001,1000.0,305000.0,0
65234,17,1,280,0.001,1000.0,280000.0,0
55483,17,1,128,0.001,1000.0,128000.0,0
58055,17,1,149,0.001,1000.0,149000.0,0
64329,6,15,11898,0.0759580135345459,197.47751819731255,156639.1674341083,90
49628,6,17,10308,4.135902166366577,4.110348677549749,2492.3220098931065,91
61590,17,1,101,0.001,1000.0,101000.0,0
63075,17,1,203,0.001,1000.0,203000.0,0
56606,17,1,224,0.001,1000.0,224000.0,0
50711,17,1,144,0.001,1000.0,144000.0,0
62492,17,1,323,0.001,1000.0,323000.0,0
50136,17,1,165,0.001,1000.0,165000.0,0
60447,17,1,224,0.001,1000.0,224000.0,0
51549,17,1,153,0.001,1000.0,153000.0,0
65535,17,1,119,0.001,1000.0,119000.0,0
80,6,6,825,0.13592004776000977,44.14359837920328,6069.744777140451,219
49629,6,5,1498,0.11306095123291016,44.22393359931845,13249.490506355807,27
61089,17,1,258,0.001,1000.0,258000.0,0
49419,17,1,236,0.001,1000.0,236000.0,0
55047,17,1,144,0.001,1000.0,144000.0,0
443,6,63,6568,6955.054676055908,0.009058160278292192,0.9443491540924305,223
64334,6,71,94728,0.16044402122497559,442.52194290520407,590411.5296834391,91
64336,6,7,5418,0.05803108215332031,120.6250123253903,93363.7595398521,90
58280,17,1,149,0.001,1000.0,149000.0,0
58564,17,1,149,0.001,1000.0,149000.0,0
57989,17,1,149,0.001,1000.0,149000.0,0
50096,17,1,154,0.001,1000.0,154000.0,0
58476,17,1,128,0.001,1000.0,128000.0,0
10628,17,1,137,0.001,1000.0,137000.0,0
16283,17,1,205,0.001,1000.0,205000.0,0
49642,6,11,2839,4.131960153579712,2.662174752694597,687.0831020818147,91
49643,6,14,7340,4.1319568157196045,3.388225149580083,1776.398042708415,91
49644,6,11,3023,4.131959915161133,2.662174906304975,731.6140674327216,91
49645,6,14,7525,4.131961822509766,3.388221043992212,1821.1688111458138,91
64706,17,1,101,0.001,1000.0,101000.0,0
50388,17,1,203,0.001,1000.0,203000.0,0
62460,17,1,144,0.001,1000.0,144000.0,0
51262,17,1,186,0.001,1000.0,186000.0,0
60698,17,1,277,0.001,1000.0,277000.0,0
63980,17,2,367,12009.377897024155,0.00016653651980554188,0.030559451384316934,0
5353,17,6,1871,3.4873478412628174,1.7205051727295766,536.5108630295064,0
5353,17,3,240,23131.22011399269,0.00012969484468245668,0.010375587574596534,0
63494,17,1,149,0.001,1000.0,149000.0,0
51159,17,1,151,0.001,1000.0,151000.0,0
53453,17,1,255,0.001,1000.0,255000.0,0
57124,17,1,240,0.001,1000.0,240000.0,0
52638,17,1,164,0.001,1000.0,164000.0,0
64502,17,1,203,0.001,1000.0,203000.0,0
50854,17,1,180,0.001,1000.0,180000.0,0
65428,17,1,101,0.001,1000.0,101000.0,0
62070,17,1,186,0.001,1000.0,186000.0,0
61906,17,1,277,0.001,1000.0,277000.0,0
49932,17,1,133,0.001,1000.0,133000.0,0
55391,17,1,149,0.001,1000.0,149000.0,0
56553,17,1,149,0.001,1000.0,149000.0,0
49987,17,1,161,0.001,1000.0,161000.0,0
49658,6,15,10200,0.13734197616577148,109.21642762657667,74267.17078607214,90
28243,17,1,224,0.001,1000.0,224000.0,0
29951,17,1,281,0.001,1000.0,281000.0,0
443,6,82,46371,11059.454493045807,0.00741447058275448,4.192883114547659,223
49659,6,14,7877,0.6251978874206543,22.392909959691412,12599.210839463518,90
58359,17,1,135,0.001,1000.0,135000.0,0
63575,17,1,149,0.001,1000.0,149000.0,0
50331,17,1,149,0.001,1000.0,149000.0,0
51710,17,1,149,0.001,1000.0,149000.0,0
56533,17,1,126,0.001,1000.0,126000.0,0
54756,17,1,154,0.001,1000.0,154000.0,0
53117,17,1,128,0.001,1000.0,128000.0,0
55124,17,1,203,0.001,1000.0,203000.0,0
52092,17,1,219,0.001,1000.0,219000.0,0
64156,17,1,144,0.001,1000.0,144000.0,0
56458,17,1,186,0.001,1000.0,186000.0,0
64130,17,1,277,0.001,1000.0,277000.0,0
49674,6,14,7546,4.127624034881592,3.391781780920271,1828.1703799160261,91
49673,6,14,7547,4.127667188644409,3.391746320661531,1828.3935344308982,91
49675,6,11,2839,4.1271679401397705,2.6652659061960717,687.8809006991497,91
49672,6,14,7341,4.180404901504517,3.348957895193702,1756.0499934726404,91
63724,17,1,133,0.001,1000.0,133000.0,0
57683,17,3,692,13334.198477983475,0.0002249854016312564,0.05189663264294315,0
50999,17,1,206,0.001,1000.0,206000.0,0
60264,17,1,164,0.001,1000.0,164000.0,0
62637,17,1,149,0.001,1000.0,149000.0,0
51822,17,1,149,0.001,1000.0,149000.0,0
58650,17,1,149,0.001,1000.0,149000.0,0
54065,17,1,203,0.001,1000.0,203000.0,0
57401,17,1,277,0.001,1000.0,277000.0,0
50807,17,1,101,0.001,1000.0,101000.0,0
50994,17,1,144,0.001,1000.0,144000.0,0
57490,17,1,186,0.001,1000.0,186000.0,0
51681,17,1,133,0.001,1000.0,133000.0,0
50888,17,1,149,0.001,1000.0,149000.0,0
63243,17,1,149,0.001,1000.0,149000.0,0
51058,17,1,149,0.001,1000.0,149000.0,0
53690,17,1,126,0.001,1000.0,126000.0,0
56304,17,1,154,0.001,1000.0,154000.0,0
56240,17,1,305,0.001,1000.0,305000.0,0
64550,17,1,280,0.001,1000.0,280000.0,0
62360,17,1,128,0.001,1000.0,128000.0,0
57788,17,1,203,0.001,1000.0,203000.0,0
51874,17,1,224,0.001,1000.0,224000.0,0
55847,17,1,323,0.001,1000.0,323000.0,0
50085,17,1,144,0.001,1000.0,144000.0,0
54507,17,1,101,0.001,1000.0,101000.0,0
123,17,4,360,16655.342050790787,0.0002401631853492965,0.021614686681436686,0
64655,17,1,149,0.001,1000.0,149000.0,0
49688,6,17,10309,4.114333868026733,4.131896084591047,2505.630396238183,91
56983,17,1,165,0.001,1000.0,165000.0,0
64344,6,15,11898,0.06938409805297852,216.18786466816485,171480.21425478836,90
123,17,2,180,0.10347914695739746,19.327565589842013,1739.4809030857812,0
58897,17,1,224,0.001,1000.0,224000.0,0
64895,17,1,206,0.001,1000.0,206000.0,0
60273,17,1,164,0.001,1000.0,164000.0,0
